TRANS_DATE,ASHARES,TRANS_PRICEPERSHARE,DSHARES
2013-12-05,32946861.61,25.467362637362637,50003846.0
2013-12-06,2706645785.89,31.500562737642586,9189044209.0
2013-12-07,103213.0,27.21677419354839,50.0
2013-12-08,343147.0,29.614066666666666,31.0
2013-12-09,128064604.57000001,41.18658039215686,48787641.0
2013-12-10,19234628.95,46.80027568922306,27023906.0
2013-12-11,10451750.25,38.307519841269844,2411560955.0
2013-12-12,44060260.74,41.58010896898575,29435295.0
2013-12-13,60465140.87,284.73044577511644,34693305.0
2013-12-14,7227329.0,23.04527559055118,82183.0
2013-12-15,242675988.8,466.7810204081633,7911287.0
2013-12-16,308783647.87,37.601369446135124,91990319.0
2013-12-17,325502565.93,23.595143047238857,277586926.0
2013-12-19,36466948.91,1558.9526155462183,34448799.0
2013-12-20,54165811.41,26.25730396475771,305593270.0
2013-12-21,79649.0,21.71725,289.0
2013-12-22,125645.0,10.68392857142857,14802.0
2013-12-23,35108565.92,23.74486556808326,802312.0
2013-12-24,8200762.85,97.27017054263567,11973672.0
2013-12-25,1000.0,0.0,3347.0
2013-12-26,121169867.38000001,65.63757825370675,47360665.0
2013-12-28,532680.9,47.57,3707.0
2013-12-29,201125.0,36.47272727272727,409.0
2013-12-30,61476411.33,51.024085510688835,245936455.0
2013-12-31,1066177554.39,2293.2918356328737,6504201023.0
2014-01-01,32235185.48,33.525604288499025,211952680.0
2014-01-02,37076579.7,70.57258,7462569.0
2014-01-03,13502985.9,47.647153351698805,4222940.0
2014-01-04,196259.0,18.664299999999997,2161.0
2014-01-05,411970.0,28.249464285714282,240.0
2014-01-06,30124859.13,536.2934638196916,1096016.0
2014-01-07,51248318.44,51.99515802781289,9944984.0
2014-01-08,16822898.56,24.64954732510288,6985399.0
2014-01-09,28983239.75,28.889094412331406,13498761.0
2014-01-10,53446780.06,25.052128205128206,90888001.0
2014-01-11,147997.0,13.127846153846153,60.0
2014-01-12,228422.04,12.213333333333333,567.0
2014-01-13,1735175165.68,109.58796551724137,256051936.0
2014-01-14,21468324.509999998,99.08596774193549,11808458.0
2014-01-15,59875968.64,195.65510233918127,19419071.0
2014-01-16,25374540.19,114.095103926097,88864069.0
2014-01-17,76914811.65,79.43868387096775,142806653.0
2014-01-18,263623.48,31.845348837209304,416.0
2014-01-21,72576973.12,49.01834229390681,27029302.0
2014-01-22,33777013.78,80.73129629629629,63921515.0
2014-01-23,72460403.89,86.1281841432225,11621388.0
2014-01-24,11480751.82,43.587789566755085,55916021.0
2014-01-25,9099428.0,25.600414507772022,31004.0
2014-01-26,943504.38,32.22441340782123,7823.0
2014-01-27,21814201.04,211.96418062200956,3506660.0
2014-01-28,14367036.82,32.05003992015968,122451414.0
2014-01-29,93700922.03999999,28.35754045307443,234435129.0
2014-01-30,18569084.42,22.479888324873095,9054434.0
2014-01-31,85246886.86,35.35975536694957,275636849.0
2014-02-03,36075337.36,81.30942272727273,2850743.0
2014-02-04,52120708.55,46.02476500361533,394117.0
2014-02-06,26308354.41,60.57435254237288,32016906.0
2014-02-07,15621995.86,216.9323460410557,3695594.0
2014-02-08,323794.0,39.94350961538461,4389.0
2014-02-09,767725.39,37.61289473684211,6694.0
2014-02-10,88334911.42,42.9223249738767,237935017.0
2014-02-11,133716953.96,6813.02863540569,1155337978.0
2014-02-12,57199524.879999995,47.79355700325733,188399818.0
2014-02-14,102173850.99000001,302.0651601774273,50572633.0
2014-02-15,5202584.4,18.445408163265306,5352.0
2014-02-16,1154685.0,27.86698473282443,203.0
2014-02-17,11515174.5,27.657456790123458,4444510.0
2014-02-18,93551244.12,229.8492491021874,6018829.0
2014-02-20,51046738.81,29.258165304268847,38034094.0
2014-02-21,36233064.57,32.5497250509165,75370284.0
2014-02-23,908100.0,34.64870588235294,6678.0
2014-02-25,38224807.88,38.81503611971104,2585605.0
2014-02-26,146187143.07,29.55473684210526,193562737.0
2014-02-27,135066603.19,25.696329966329966,2627052474.0
2014-02-28,33535986.9,33.120978997289974,66344373.0
2014-03-01,48976744.74,41.52675867507887,159701.0
2014-03-02,1129954.0,45.235517241379306,1351.0
2014-03-03,2043539943.54,40.21331315705638,2270296285.0
2014-03-04,41843360.49,519.9070118995152,2680852.0
2014-03-05,53145031.96,36.38516556291391,3109134.0
2014-03-06,23953664.48,216.7844346807264,1620475.0
2014-03-07,56905076.42,38.387365032194154,151005147.0
2014-03-08,1219814.0,29.6549375,1333.0
2014-03-09,2916002.0,19.49698275862069,7063.0
2014-03-10,74309780.51,91.87950459652707,177346809.0
2014-03-11,92054957.31,80.48372944693573,133510689.0
2014-03-12,59468266.96,50.86189361702128,4784855.0
2014-03-14,423446270.22999996,56.36389055923031,48352611.0
2014-03-16,351250.0,30.014218749999998,180.0
2014-03-17,91485123.72,87.14712969525159,50121961.0
2014-03-18,63140342.73,32637.950762411347,41423204.0
2014-03-19,43068021.43,26.47441020191286,53477941.0
2014-03-20,30188499.55,28.047651083238314,19147687.0
2014-03-21,42397531.1,37.87195004803074,10651641.0
2014-03-22,844789.0,20.50265306122449,395.0
2014-03-23,97638.0,15.8525,64.0
2014-03-24,353965753.01,221.59279582366588,53896957.0
2014-03-25,48376463.58,187.41304914744234,2799526.0
2014-03-26,176702559.89,4364.954739884393,94519056.0
2014-03-27,22599880.33,1198.3260559006212,726091.0
2014-03-28,101900732.04,26.71454157782516,60967066.0
2014-03-29,192664.0,22.52945945945946,288.0
2014-03-30,19607438.0,62.57649484536083,12194.0
2014-03-31,388153570.76,3555.2787574468084,60416571.0
2014-04-01,104154420.53,482.4762779950231,4603020.0
2014-04-02,144554841.67,43.859526515151515,91312120.0
2014-04-03,5900603.71,18.418871989860584,8976362.0
2014-04-04,51818450.75,27.19739130434783,30521932.0
2014-04-05,11635451.0,52.147283950617286,50667.0
2014-04-06,2186260.0,40.641,3493.0
2014-04-07,51289120.28,79.20602055800295,22810600.0
2014-04-08,24769294.55,26.286160877513712,3021269.0
2014-04-10,41831471.2,26.296451612903226,13066139.0
2014-04-11,103242003.23,418.9234661354581,6957001.0
2014-04-12,27364.34,25.183,22.0
2014-04-13,27386.0,23.453888888888887,156.0
2014-04-14,360073121.49,156.11211023622047,390387680.0
2014-04-17,4048054.97,187.511620626151,2358906.0
2014-04-18,51854610.24,13.897704918032787,43285996.0
2014-04-19,451863.0,19.021764705882354,2058.0
2014-04-20,10429655.0,11.371052631578948,128740.0
2014-04-21,79221093.01,39.052724550898205,288420569.0
2014-04-22,32332463.62,27.462406119610574,17930438.0
2014-04-23,24572617.75,26.094303571428572,499172.0
2014-04-24,6570636.3100000005,96.35825635103926,1536196.0
2014-04-25,68580380.73,22.006061884669478,21455800.0
2014-04-26,108761.0,43.15229508196721,33.0
2014-04-27,270878.0,71.17672413793103,9739.0
2014-04-28,42047209.42,35.10371237458194,26652660.0
2014-04-29,99212061.05000001,259.4374845360825,333067711.0
2014-04-30,534849925.12,10017.069731675392,2105037671.0
2014-05-01,60195734.3,33.621923766816145,41652336.0
2014-05-02,188106214.10999998,34.96004533091568,114765010.0
2014-05-03,4518092.0,23.776521739130434,13113.0
2014-05-04,1865738.0,29.557000000000002,16810.0
2014-05-05,25190672.69,185.59391980360064,29411443.0
2014-05-06,628499660.3299999,76.0938700947226,159520191.0
2014-05-08,43727545.05,32.40344925479063,29473317.0
2014-05-09,26454826.38,7060.141078189301,30993859.0
2014-05-11,349087.0,39.784,174.0
2014-05-12,26361985.16,41.202830499177175,12495906.0
2014-05-13,80483751.83,37.687137096774194,5137019.0
2014-05-14,30304075.94,60.05158321060383,26153327.0
2014-05-15,61200227.56,44.99671328671329,42662355.0
2014-05-16,75746866.99,35.48204595997035,86530469.0
2014-05-17,606078.0,32.90381578947368,1701.0
2014-05-20,219907436.78,48.47971929824562,351034890.0
2014-05-21,12674044.55,26.9506020278834,12434138.0
2014-05-22,35679504.09,28.39175219941349,2047432.0
2014-05-23,19607813.88,1481.0707547169811,13576580.0
2014-05-24,790541.0,39.58576923076923,1312.0
2014-05-25,91340.0,23.87128205128205,2.0
2014-05-26,504303.0,15.085058823529412,46875.0
2014-05-27,12150783.52,35.17298410404624,22817201.0
2014-05-28,288788008.05,44.50335243553008,398856642.0
2014-05-29,140349343.88,24.559071082390954,114030374.0
2014-05-30,290288988.53000003,76.8588031496063,803885565.0
2014-05-31,4420045.79,54.877187500000005,423.0
2014-06-01,12540581.53,22.481068702290077,2001.0
2014-06-02,159957183.65,61.28624612202689,51297018.0
2014-06-03,30106878.53,32.28668841761827,19718515.0
2014-06-04,40415150.78,147.5247517039922,131563526.0
2014-06-05,30444518.48,26.5308076602831,3617571.0
2014-06-06,84608285.92999999,16761.848215839862,11098654.0
2014-06-07,521778.0,18.0731914893617,469.0
2014-06-08,204444.0,41.18941176470588,349.0
2014-06-09,110707409.66000001,61.55537347560975,36008579.0
2014-06-10,7528338.12,30.734392694063924,5929462.0
2014-06-11,109540159.09,25.098027079303677,6891812.0
2014-06-13,74815452.23,122.22323630136985,40622717.0
2014-06-14,119935.0,53.93212121212121,26.0
2014-06-15,1841694.69,16.824294478527605,3443.0
2014-06-16,29348459.119999997,81.3087744680851,49369169.0
2014-06-17,148024360.1,29.641214285714284,5778206.0
2014-06-18,129222634.55999999,34.3817039800995,132586247.0
2014-06-19,448406465.29,96.16674107142858,600344753.0
2014-06-20,486269639.44,32.330763454317896,598132945.0
2014-06-21,79393.0,22.18813953488372,110.0
2014-06-22,9005000.0,206.1555,40779.0
2014-06-23,427936385.13,31.602560096153844,2269004673.0
2014-06-24,416900374.74,108.7018024928092,119855751.0
2014-06-25,174191276.5,26.094742647058826,173556866.0
2014-06-26,57203638.09,345.56144927536235,60372887.0
2014-06-27,44448922.69,28.39190093708166,3494859.0
2014-06-28,387219.39,34.239375,1231.0
2014-06-29,5475.0,45.23,76.0
2014-06-30,629198523.3199999,79.19092464358452,866285160.0
2014-07-01,141608306.05,33.31812878546382,40681317.0
2014-07-02,46966729.09,45.89831562974203,2768503.0
2014-07-04,906383.87,18.444444444444443,128390.0
2014-07-05,456651.0,38.88318181818182,265.0
2014-07-06,9399.0,25.26230769230769,21.0
2014-07-07,89211363.24,45.61680597014926,22604159.0
2014-07-08,92929919.09,193.25715893108298,5588178.0
2014-07-09,5987635.62,41.521082568807344,8838376.0
2014-07-10,168769437.47,95.92724252491695,8973229.0
2014-07-11,4355565.21,56.438399209486164,38978.0
2014-07-13,8056390.0,5.9008,30403.0
2014-07-14,140257758.53,46.96018416206262,103610878.0
2014-07-15,44296496.67,9795.241244522349,5046887.0
2014-07-16,169278800.14,41.365650485436895,4285048.0
2014-07-17,6900274.04,53.53691629955948,192731.0
2014-07-18,17306323.44,59.69166077738517,22897900.0
2014-07-19,156000.0,53.78709677419354,168.0
2014-07-20,161232.0,25.53185185185185,435.0
2014-07-21,33313428.44,26.48249500998004,16856086.0
2014-07-22,55450372.339999996,22.649859594383773,51022150.0
2014-07-23,355476100.31,84.08276381909548,147740345.0
2014-07-24,14633157.85,32.722797731569,3043698.0
2014-07-25,28863259.409999996,100.11027272727273,4282286.0
2014-07-26,104992.0,30.15186046511628,1072.0
2014-07-28,125914552.06,35.88208446866485,2569468.0
2014-07-29,216659380.57,40.94740987983979,5395411.0
2014-07-30,325154723.94,29.39806878306878,923832851.0
2014-07-31,67938327.78,29.402100840336132,17684661.0
2014-08-01,100777732.14,198.02292353823088,101079172.0
2014-08-02,386401416.0,44.887812499999995,4645357.0
2014-08-04,97721157.53,33.25464059196617,6981200.0
2014-08-06,98780638.2,32.01849434290688,115536796.0
2014-08-07,24099793.400000002,1015.2170849176173,55425080.0
2014-08-09,33538569.0,12815.64738095238,66248.0
2014-08-10,162581.0,71.75820895522388,69.0
2014-08-11,39014638.98,3310.2026108786613,44272442.0
2014-08-12,28804865.0,43.900741394527806,7440143.0
2014-08-13,39952235.08,39.390365384615386,7234737.0
2014-08-14,147108801.63,37.05208097165992,67956282.0
2014-08-15,45391463.11,65.65888317035513,61841620.0
2014-08-16,269597.0,24.09793103448276,210.0
2014-08-17,1500.0,92.19999999999999,1.0
2014-08-18,133425259.78,37.02418702611626,101552303.0
